사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201905,분당선,수원시청,527,14,7116,1366,11333,6169,26798,16278,28982,45873,16556,34188,13965,18404,15771,20086,19524,18215,19405,20675,19025,19198,22009,18489,26299,22058,30096,31972,39977,44767,23472,43312,24595,25903,22105,21869,19171,17402,8797,15089,746,3514,0,0,0,0,0,0,20190603
201905,5호선,김포공항,3,1,506,3153,2645,10261,8405,15773,9998,18180,9649,14238,8702,12709,10726,14331,11208,16242,13912,17150,16841,15604,18523,14206,18264,15388,23606,16883,32302,16669,22070,11441,18094,5989,17196,3594,13991,2374,4753,1238,371,443,1,2,0,0,0,0,20190603
201905,6호선,녹사평(용산구청),25,0,1692,451,3078,4758,6492,10650,11585,16180,8396,9781,7018,8072,7334,8347,7737,10549,8593,10999,8899,11695,10129,11300,14315,13729,15558,15844,20056,21155,14287,16644,12921,9841,16003,7776,15391,6623,8522,4987,930,1675,0,0,0,0,0,0,20190603
201905,수인선,원인재,24,10,3333,675,8192,2685,17168,5737,18941,8598,11830,5697,8393,4881,8087,5549,8346,6196,8214,6949,7198,7324,7563,8615,7643,10223,8708,13803,9642,18150,5961,13752,4947,11010,4237,10794,3438,9384,1963,6135,381,1963,0,0,0,0,0,0,20190603
201905,일산선,주엽,80,1,5772,1400,18504,5248,30593,10004,31872,19553,25135,16317,21561,14701,20513,15343,20168,15563,19163,20096,18094,18701,18951,23267,21349,23131,20680,26108,19578,29683,11032,32383,9281,19194,7317,16661,6893,15145,1630,10740,243,4373,4,529,0,0,0,0,20190603
201905,5호선,청구,4,0,1859,413,3600,2199,8233,4864,14054,17783,9169,9305,6648,4502,7480,4191,6633,4439,6830,5355,6443,5021,6393,6038,7371,6848,8712,8254,14642,11542,10284,9163,6332,6121,5713,5838,4158,6053,2018,3898,396,1224,0,0,0,0,0,0,20190603
201905,7호선,내방,4,0,2661,1746,8228,12151,21159,25146,33226,89729,24298,48408,18193,24371,18241,17514,19191,17719,20962,20369,21144,20103,22750,19844,27512,20790,35969,24668,73983,34379,32292,26192,21930,16468,24030,14409,18042,13797,7089,8582,1303,4180,1,392,0,0,0,0,20190603
201905,3호선,지축,1,1,119,624,1660,4210,5078,2331,5904,2385,3781,2085,2545,1750,2054,1654,2262,1640,1992,1784,1901,1897,2297,2367,3487,3082,4582,3289,2416,5044,1123,4043,578,2767,327,2520,170,1940,118,661,9,121,0,0,0,0,0,0,20190603
201905,7호선,청담,39,1,3417,4090,8197,26951,13814,66454,20783,173141,17426,110142,16073,42407,19585,29658,21881,26931,23790,28492,26646,25258,36353,23429,41131,24126,60596,26383,119334,30677,72257,21432,42668,14144,40070,13357,32564,10134,10549,6706,1480,4504,0,0,0,0,0,0,20190603
201905,2호선,신설동,28,1,1220,540,1803,2162,3761,6525,6906,15899,5370,12884,5620,9479,7469,9396,8583,8672,9823,9018,10873,8305,11340,7825,12138,6931,14097,7143,19205,7122,8233,5446,4833,3640,3981,3535,3179,3662,1137,2906,139,866,1,143,0,0,0,0,20190603
201905,6호선,버티고개,1,0,1066,267,2219,1522,6513,3086,9729,6470,6827,3929,5031,2853,4407,2508,4155,2631,4177,3337,3465,3514,3902,4193,3894,4548,5091,5343,7188,7192,4451,6511,2973,4448,2543,4084,1816,3930,1000,3146,148,983,0,0,0,0,0,0,20190603
201905,일산선,삼송,623,2,7707,1683,26137,16920,70634,15444,73135,33177,43436,21786,31901,18046,26637,18973,27573,22148,27271,24388,24604,25513,24994,29110,30412,31850,39041,40608,34612,56079,22372,56619,16563,35315,14193,34198,15254,30315,4409,17412,708,5078,1,189,0,0,0,0,20190603
201905,4호선,숙대입구(갈월),7,0,3491,715,9195,8784,21103,27373,34023,75644,24809,43627,20699,38181,22825,29717,26369,24528,28960,27702,28455,24739,34065,23790,45829,25939,47612,32014,70407,43345,37917,32295,29963,21016,29697,19814,24864,20294,12187,13676,1920,3619,1,0,0,0,0,0,20190603
201905,7호선,보라매,29,2,6627,2549,8140,10559,22362,23658,33935,48937,21225,19206,15835,12596,15197,11841,14608,12951,15236,13495,15211,12837,17265,13263,22891,15191,24363,18895,37479,30362,16030,24464,11950,14660,11210,14208,9018,12999,3516,9143,615,3340,0,132,0,0,0,0,20190603
201905,1호선,종로3가,216,16,5505,3036,4790,16235,7163,33766,12372,88664,17597,101464,29264,87440,43282,93837,57116,92504,72757,92580,81358,82731,90771,68819,99235,59148,104670,57708,128697,63495,96295,40160,75192,17406,82094,12441,66614,9517,29318,6715,3375,2753,1,37,0,1,0,0,20190603
201905,경인선,부개,1951,15,10950,2602,19393,5086,49038,7320,44353,14962,27290,9223,19326,7627,16553,8565,17253,10253,15439,12060,12731,12799,11848,16111,13617,20703,14843,23827,14970,35106,9693,32684,7049,21432,6038,21037,4372,19488,2345,12302,333,4071,0,0,0,0,0,0,20190603
201905,경원선,망월사,452,5,8600,1351,14776,4550,32193,6864,31025,30873,22374,29375,16963,17755,17102,12290,19828,12068,18063,14824,15803,12735,19055,16348,22816,18514,26985,22482,17542,27659,10271,29104,8639,19485,7732,16228,7545,14815,3725,11052,595,3467,0,0,0,0,0,0,20190603
201905,경원선,한남,142,0,2237,901,3581,6094,6075,10459,8286,16248,6697,14430,6108,8163,6634,6499,7403,6703,6764,7401,7323,6085,9126,6598,10578,7780,15385,8421,18684,10127,9673,8052,7142,5160,6573,4571,5495,3847,2467,2550,133,1006,0,0,0,0,0,0,20190603
201905,경강선,삼동,0,0,866,69,3663,997,12602,1932,14977,2361,8044,961,4609,918,3091,1317,3066,1435,2662,1603,2003,2297,2038,2393,2142,3948,3192,5292,2968,8044,1367,8534,976,5352,714,5051,454,4284,157,2124,6,50,0,0,0,0,0,0,20190603
201905,9호선2~3단계,중앙보훈병원,14,1,2491,258,8543,5045,27567,9849,27086,13320,16522,11313,13802,11437,13099,9350,13333,9451,11036,10756,13115,11386,14668,9959,14912,10398,16186,11318,11120,19498,6400,18274,4808,10906,3988,11276,2862,11658,1034,7097,165,1891,0,188,0,0,0,0,20190603
201905,경춘선,퇴계원,7,0,2779,761,6285,1938,23141,3900,16807,6220,12271,3011,7981,3195,5856,3191,6278,3565,5445,3932,4366,5026,4509,5738,4820,7229,5649,9231,6645,15682,4038,12420,2531,8882,2290,6721,1605,7128,705,4460,57,1262,0,0,0,0,0,0,20190603
201905,중앙선,양평,36,0,1823,137,3469,2312,11872,4757,7426,9078,6674,6932,7448,6992,6738,8716,8208,7344,7761,5722,8153,7103,8772,7255,8155,7377,8788,10637,8382,8339,4991,7618,4026,7142,3499,4335,2494,3718,962,5525,149,1994,0,0,0,0,0,0,20190603
201905,경부선,남영,107,4,3522,1440,5819,8124,14995,27068,21050,77420,13510,42084,11962,22776,14007,18215,15014,16843,16054,16400,17001,14812,19805,14328,28852,15353,31582,19976,59424,26892,26839,19596,19961,13293,19542,12831,15358,12220,7282,8064,456,1822,0,0,0,0,0,0,20190603
201905,5호선,아차산(어린이대공원후문),4,0,10331,1387,18509,7100,51673,16417,72380,34661,37100,25454,25037,23508,24007,22048,26712,22502,29050,23562,29701,22610,31454,25421,33284,29822,33838,37463,32723,55283,22032,47671,15445,29633,13737,26602,10502,26147,4237,16122,513,5089,0,0,0,0,0,0,20190603
201905,분당선,압구정로데오,114,1,1907,727,3793,10728,6627,23932,10608,75194,9145,96692,9505,48813,14163,36131,17955,32550,20602,33504,25680,32301,31149,31073,37985,29049,51513,34952,82674,41257,63631,28581,54927,12601,36753,8315,28076,7313,11572,4508,391,771,0,0,0,0,0,0,20190603
201905,5호선,마장,0,0,3232,967,6870,4834,18676,8925,25181,20017,13963,15533,10000,10218,9398,8723,11860,9072,11084,9230,10343,8049,10453,8795,12578,10044,14187,13539,15510,19403,9995,15801,7467,9940,6578,8935,5452,9054,2059,5785,251,1892,0,75,0,0,0,0,20190603
201905,분당선,서울숲,86,0,2551,579,6003,11685,16577,11700,26971,36696,18062,27005,10177,15038,11945,15807,14234,15457,14427,19645,15875,19458,18485,19070,24863,17444,32072,17893,38198,24058,22178,19893,13972,11439,11223,10024,7311,10742,2498,5747,76,1165,0,0,0,0,0,0,20190603
201905,4호선,동대문역사문화공원,380,5,12159,1768,7020,14912,9790,32599,14208,94143,17582,50697,19994,43081,24064,38557,28221,37169,34770,42681,41164,41333,50992,35632,57731,32143,73430,33887,107378,38393,66300,50719,53812,32227,50428,22854,47032,18392,29001,12464,4829,3629,1,17,0,0,0,0,20190603
201905,2호선,신대방,171,4,30396,2950,42553,12206,109082,22616,151021,41154,99474,28566,56947,24177,46098,24269,45418,26533,44148,31956,37734,34898,35507,46452,39401,53244,42860,71246,53611,103220,32874,95593,24255,65793,19602,71251,15184,77633,7643,45595,1443,14737,1,62,0,0,0,0,20190603
201905,2호선,왕십리(성동구청),758,7,8697,1302,13624,7832,33675,15098,60437,35044,38130,25402,26780,18979,26267,19924,30012,22144,32235,24052,31557,24371,32897,26614,41602,31412,48640,40988,54456,66697,37412,51219,35050,31774,39253,28749,39435,29838,26914,21626,5139,9290,3,71,0,0,0,0,20190603
201905,중앙선,양원,37,0,1592,219,2644,2029,6857,11792,4865,5449,3765,2947,2998,2820,3121,2436,3366,2097,3447,3211,3010,2820,4128,2752,7226,3167,4534,3492,3515,4318,1992,4229,1432,2960,1062,1878,887,2049,204,1367,11,343,0,0,0,0,0,0,20190603
201905,2호선,상왕십리,19,0,7111,913,15081,6434,43643,12980,71818,43335,38682,22536,25171,15274,23290,14367,23190,15681,23287,18617,20921,18913,21537,21587,22626,25249,26997,32542,35022,51304,23641,39381,15125,26549,14310,26470,10581,26165,4597,17319,750,6210,2,24,0,0,0,0,20190603
